Transaction_ID,Date,Store_ID,SKU_ID,Category,Condition,Inventory_Age_Bucket,Selling_Price_GST,Net_Revenue,COGS,True_Gross_Margin_%
7037,2025-11-21,5,15,TV,Grade B,0-30,13350.83,11314.27,8334.33,26.34
7038,2025-11-21,6,14,TV,Grade B,90+,40622.88,34426.17,29414.34,14.56
7039,2025-11-21,6,5,AC,Minor Cosmetic,90+,40184.96,34055.05,28903.16,15.13
7040,2025-11-21,6,1,AC,Minor Cosmetic,61-90,45642.07,38679.72,29209.48,24.48
7041,2025-11-21,6,36,Refrigerator,Grade C,31-60,31550.05,26737.33,20279.68,24.15
7042,2025-11-21,6,25,Refrigerator,Minor Cosmetic,90+,23559.19,19965.42,17574.75,11.97
7043,2025-11-21,6,39,Washing Machine,Grade B,0-30,30761.66,26069.2,19250.61,26.16
7044,2025-11-21,6,13,TV,Minor Cosmetic,90+,40305.43,34157.15,28384.81,16.9
7045,2025-11-21,6,4,AC,Grade C,0-30,19808.24,16786.64,12893.28,23.19
7046,2025-11-22,1,21,TV,Grade B,90+,29553.28,25045.15,20322.84,18.86
7047,2025-11-22,1,45,Washing Machine,Grade C,31-60,26796.85,22709.19,16328.21,28.1
7048,2025-11-22,1,26,Refrigerator,Open Box,61-90,50152.25,42501.9,29837.55,29.8
7049,2025-11-22,1,21,TV,Grade B,0-30,34222.49,29002.11,20322.84,29.93
7050,2025-11-22,1,46,Washing Machine,Open Box,31-60,14599.07,12372.1,8500.42,31.29
7051,2025-11-22,1,12,AC,Open Box,31-60,45558.28,38608.71,26094.64,32.41
7052,2025-11-22,1,19,TV,Grade C,31-60,26261.43,22255.45,15815.55,28.94
7053,2025-11-22,1,33,Refrigerator,Minor Cosmetic,31-60,31653.01,26824.59,19539.7,27.16
7054,2025-11-22,1,33,Refrigerator,Minor Cosmetic,61-90,31427.75,26633.69,19539.7,26.64
7055,2025-11-22,1,25,Refrigerator,Minor Cosmetic,90+,26362.55,22341.15,17574.75,21.33
7056,2025-11-22,1,21,TV,Grade B,90+,32208.72,27295.52,20322.84,25.55
7057,2025-11-22,2,43,Washing Machine,Grade C,0-30,26494.95,22453.34,16193.54,27.88
7058,2025-11-22,2,31,Refrigerator,Grade B,90+,42871.56,36331.83,29370.58,19.16
7059,2025-11-22,2,38,Washing Machine,Open Box,61-90,37245.36,31563.86,26147.92,17.16
7060,2025-11-22,2,19,TV,Grade C,61-90,24089.16,20414.54,15815.55,22.53
7061,2025-11-22,2,38,Washing Machine,Open Box,0-30,41706.07,35344.13,26147.92,26.02
7062,2025-11-22,2,20,TV,Grade C,61-90,13621.55,11543.69,8784.66,23.9
7063,2025-11-22,2,35,Refrigerator,Minor Cosmetic,31-60,13930.88,11805.83,8761.7,25.78
7064,2025-11-22,3,10,AC,Open Box,90+,26604.8,22546.44,19637.62,12.9
7065,2025-11-22,3,37,Washing Machine,Open Box,31-60,14734.15,12486.57,10015.96,19.79
7066,2025-11-22,3,31,Refrigerator,Grade B,90+,43540.58,36898.8,29370.58,20.4
7067,2025-11-22,3,46,Washing Machine,Open Box,0-30,14078.03,11930.54,8500.42,28.75
7068,2025-11-22,4,14,TV,Grade B,0-30,45142.18,38256.08,29414.34,23.11
7069,2025-11-22,4,30,Refrigerator,Grade C,31-60,14414.23,12215.45,9763.61,20.07
7070,2025-11-22,4,26,Refrigerator,Open Box,61-90,44352.88,37587.19,29837.55,20.62
7071,2025-11-22,4,20,TV,Grade C,0-30,14076.55,11929.28,8784.66,26.36
7072,2025-11-22,4,15,TV,Grade B,90+,11623.19,9850.16,8334.33,15.39
7073,2025-11-22,4,37,Washing Machine,Open Box,0-30,15448.35,13091.83,10015.96,23.49
7074,2025-11-22,4,34,Refrigerator,Minor Cosmetic,0-30,52676.36,44640.98,33383.53,25.22
7075,2025-11-22,4,17,TV,Grade B,90+,41909.28,35516.34,28373.82,20.11
7076,2025-11-22,4,47,Washing Machine,Minor Cosmetic,0-30,37869.26,32092.6,23813.82,25.8
7077,2025-11-22,4,15,TV,Grade B,0-30,13684.49,11597.03,8334.33,28.13
7078,2025-11-22,5,39,Washing Machine,Grade B,0-30,31281.64,26509.87,19250.61,27.38
7079,2025-11-22,5,13,TV,Minor Cosmetic,61-90,44623.27,37816.33,28384.81,24.94
7080,2025-11-22,5,25,Refrigerator,Minor Cosmetic,61-90,25393.06,21519.55,17574.75,18.33
7081,2025-11-22,5,42,Washing Machine,Open Box,90+,40418.03,34252.57,29724.77,13.22
7082,2025-11-22,5,42,Washing Machine,Open Box,31-60,44027.58,37311.51,29724.77,20.33
7083,2025-11-22,5,31,Refrigerator,Grade B,90+,39124.91,33156.7,29370.58,11.42
7084,2025-11-22,5,42,Washing Machine,Open Box,90+,40862.73,34629.43,29724.77,14.16
7085,2025-11-22,5,39,Washing Machine,Grade B,31-60,30059.75,25474.36,19250.61,24.43
7086,2025-11-22,5,33,Refrigerator,Minor Cosmetic,0-30,31909.81,27042.21,19539.7,27.74
7087,2025-11-22,6,43,Washing Machine,Grade C,61-90,23595.34,19996.05,16193.54,19.02
7088,2025-11-22,6,19,TV,Grade C,0-30,26532.06,22484.79,15815.55,29.66
7089,2025-11-22,6,15,TV,Grade B,61-90,12631.09,10704.31,8334.33,22.14
7090,2025-11-22,6,23,TV,Minor Cosmetic,31-60,17757.51,15048.74,11655.74,22.55
7091,2025-11-22,6,42,Washing Machine,Open Box,31-60,45728.04,38752.57,29724.77,23.3
7092,2025-11-22,6,16,TV,Minor Cosmetic,61-90,22810.68,19331.09,15745.16,18.55
7093,2025-11-22,6,19,TV,Grade C,90+,22286.08,18886.51,15815.55,16.26
7094,2025-11-22,6,23,TV,Minor Cosmetic,31-60,17569.81,14889.67,11655.74,21.72
7095,2025-11-22,6,39,Washing Machine,Grade B,0-30,32298.17,27371.33,19250.61,29.67
7096,2025-11-24,1,33,Refrigerator,Minor Cosmetic,90+,29652.96,25129.62,19539.7,22.24
7097,2025-11-24,1,42,Washing Machine,Open Box,61-90,49656.63,42081.89,29724.77,29.36
7098,2025-11-24,1,29,Refrigerator,Minor Cosmetic,90+,69473.2,58875.59,44000.26,25.27
7099,2025-11-24,1,37,Washing Machine,Open Box,90+,14512.94,12299.11,10015.96,18.56
7100,2025-11-24,1,12,AC,Open Box,31-60,43600.44,36949.53,26094.64,29.38
7101,2025-11-24,1,23,TV,Minor Cosmetic,31-60,19757.13,16743.33,11655.74,30.39
7102,2025-11-24,1,18,TV,Grade C,31-60,38740.09,32830.58,22781.28,30.61
7103,2025-11-24,1,27,Refrigerator,Grade B,31-60,15922.0,13493.22,9136.62,32.29
7104,2025-11-24,1,41,Washing Machine,Open Box,90+,25832.87,21892.27,16574.72,24.29
7105,2025-11-24,1,29,Refrigerator,Minor Cosmetic,0-30,72656.88,61573.63,44000.26,28.54
7106,2025-11-24,2,20,TV,Grade C,90+,12701.04,10763.59,8784.66,18.39
7107,2025-11-24,2,23,TV,Minor Cosmetic,61-90,16819.88,14254.14,11655.74,18.23
7108,2025-11-24,2,23,TV,Minor Cosmetic,61-90,16734.95,14182.16,11655.74,17.81
7109,2025-11-24,2,37,Washing Machine,Open Box,90+,13977.41,11845.27,10015.96,15.44
7110,2025-11-24,2,40,Washing Machine,Grade C,31-60,14070.31,11924.0,9534.87,20.04
7111,2025-11-24,2,47,Washing Machine,Minor Cosmetic,0-30,37616.61,31878.48,23813.82,25.3
7112,2025-11-24,2,27,Refrigerator,Grade B,31-60,14737.29,12489.23,9136.62,26.84
7113,2025-11-24,2,29,Refrigerator,Minor Cosmetic,61-90,66886.37,56683.36,44000.26,22.38
7114,2025-11-24,2,14,TV,Grade B,61-90,46073.38,39045.24,29414.34,24.67
7115,2025-11-24,2,2,AC,Open Box,0-30,54102.9,45849.91,34287.99,25.22
7116,2025-11-24,3,22,TV,Grade B,31-60,47788.21,40498.48,30727.85,24.13
7117,2025-11-24,3,31,Refrigerator,Grade B,90+,40324.67,34173.45,29370.58,14.05
7118,2025-11-24,3,45,Washing Machine,Grade C,61-90,24023.41,20358.82,16328.21,19.8
7119,2025-11-24,3,19,TV,Grade C,61-90,24640.32,20881.63,15815.55,24.26
7120,2025-11-24,3,41,Washing Machine,Open Box,61-90,24864.7,21071.78,16574.72,21.34
7121,2025-11-24,3,25,Refrigerator,Minor Cosmetic,31-60,28578.52,24219.09,17574.75,27.43
7122,2025-11-24,3,8,AC,Grade C,61-90,34297.88,29066.0,22963.56,21.0
7123,2025-11-24,3,21,TV,Grade B,0-30,32125.2,27224.74,20322.84,25.35
7124,2025-11-24,3,2,AC,Open Box,90+,48599.53,41186.04,34287.99,16.75
7125,2025-11-24,3,38,Washing Machine,Open Box,61-90,40893.72,34655.7,26147.92,24.55
7126,2025-11-24,4,40,Washing Machine,Grade C,31-60,14599.99,12372.87,9534.87,22.94
7127,2025-11-24,4,26,Refrigerator,Open Box,61-90,42575.04,36080.54,29837.55,17.3
7128,2025-11-24,4,35,Refrigerator,Minor Cosmetic,0-30,13589.54,11516.56,8761.7,23.92
7129,2025-11-24,4,15,TV,Grade B,0-30,13487.6,11430.17,8334.33,27.08
7130,2025-11-24,4,24,TV,Minor Cosmetic,61-90,56107.56,47548.78,35807.85,24.69
7131,2025-11-24,4,1,AC,Minor Cosmetic,31-60,43844.9,37156.7,29209.48,21.39
7132,2025-11-24,5,45,Washing Machine,Grade C,61-90,24880.72,21085.35,16328.21,22.56
7133,2025-11-24,5,33,Refrigerator,Minor Cosmetic,31-60,31944.07,27071.24,19539.7,27.82
7134,2025-11-24,5,31,Refrigerator,Grade B,90+,41145.36,34868.95,29370.58,15.77
7135,2025-11-24,5,30,Refrigerator,Grade C,0-30,14787.2,12531.53,9763.61,22.09
7136,2025-11-24,5,41,Washing Machine,Open Box,90+,23672.76,20061.66,16574.72,17.38
7137,2025-11-24,5,25,Refrigerator,Minor Cosmetic,61-90,27462.11,23272.98,17574.75,24.48
7138,2025-11-24,5,21,TV,Grade B,61-90,28955.26,24538.36,20322.84,17.18
7139,2025-11-24,5,5,AC,Minor Cosmetic,90+,39104.78,33139.64,28903.16,12.78
7140,2025-11-24,5,23,TV,Minor Cosmetic,31-60,17551.65,14874.28,11655.74,21.64
7141,2025-11-24,5,45,Washing Machine,Grade C,90+,22347.74,18938.76,16328.21,13.78
7142,2025-11-24,5,28,Refrigerator,Open Box,90+,69305.0,58733.05,47699.98,18.79
7143,2025-11-24,6,15,TV,Grade B,61-90,12328.18,10447.61,8334.33,20.23
7144,2025-11-24,6,43,Washing Machine,Grade C,0-30,24833.77,21045.57,16193.54,23.05
7145,2025-11-24,6,24,TV,Minor Cosmetic,31-60,54650.08,46313.62,35807.85,22.68
7146,2025-11-24,6,5,AC,Minor Cosmetic,90+,42350.13,35889.94,28903.16,19.47
7147,2025-11-24,6,1,AC,Minor Cosmetic,31-60,44482.0,37696.61,29209.48,22.51
7148,2025-11-24,6,48,Washing Machine,Open Box,31-60,20995.19,17792.54,13931.97,21.7
7149,2025-11-24,6,30,Refrigerator,Grade C,61-90,14686.92,12446.54,9763.61,21.56
7150,2025-11-24,6,40,Washing Machine,Grade C,31-60,15206.6,12886.95,9534.87,26.01
7151,2025-11-24,6,47,Washing Machine,Minor Cosmetic,0-30,40010.22,33906.97,23813.82,29.77
7152,2025-11-24,6,46,Washing Machine,Open Box,90+,12194.03,10333.93,8500.42,17.74
7153,2025-11-25,1,14,TV,Grade B,90+,45647.64,38684.44,29414.34,23.96
7154,2025-11-25,1,39,Washing Machine,Grade B,61-90,30339.49,25711.43,19250.61,25.13
7155,2025-11-25,1,35,Refrigerator,Minor Cosmetic,90+,13590.3,11517.2,8761.7,23.93
7156,2025-11-25,1,14,TV,Grade B,0-30,53311.65,45179.36,29414.34,34.89
7157,2025-11-25,1,45,Washing Machine,Grade C,0-30,27763.14,23528.08,16328.21,30.6
7158,2025-11-25,1,15,TV,Grade B,61-90,14214.37,12046.07,8334.33,30.81
7159,2025-11-25,1,33,Refrigerator,Minor Cosmetic,61-90,30237.91,25625.35,19539.7,23.75
7160,2025-11-25,1,46,Washing Machine,Open Box,31-60,14303.45,12121.57,8500.42,29.87
7161,2025-11-25,1,20,TV,Grade C,90+,13845.0,11733.05,8784.66,25.13
7162,2025-11-25,1,39,Washing Machine,Grade B,0-30,31893.78,27028.62,19250.61,28.78
7163,2025-11-25,1,31,Refrigerator,Grade B,31-60,47452.63,40214.09,29370.58,26.96
7164,2025-11-25,1,36,Refrigerator,Grade C,0-30,33707.02,28565.27,20279.68,29.01
7165,2025-11-25,2,14,TV,Grade B,0-30,44549.24,37753.59,29414.34,22.09
7166,2025-11-25,2,42,Washing Machine,Open Box,0-30,49916.35,42301.99,29724.77,29.73
7167,2025-11-25,2,40,Washing Machine,Grade C,31-60,14250.39,12076.61,9534.87,21.05
7168,2025-11-25,2,37,Washing Machine,Open Box,31-60,15679.17,13287.43,10015.96,24.62
7169,2025-11-25,2,14,TV,Grade B,61-90,44852.47,38010.56,29414.34,22.62
7170,2025-11-25,2,48,Washing Machine,Open Box,90+,20064.54,17003.85,13931.97,18.07
7171,2025-11-25,2,29,Refrigerator,Minor Cosmetic,90+,62066.23,52598.5,44000.26,16.35
7172,2025-11-25,3,17,TV,Grade B,61-90,43637.77,36981.16,28373.82,23.27
7173,2025-11-25,3,17,TV,Grade B,31-60,44154.61,37419.16,28373.82,24.17
7174,2025-11-25,3,20,TV,Grade C,61-90,13098.02,11100.02,8784.66,20.86
7175,2025-11-25,3,6,AC,Grade B,90+,29635.17,25114.55,20477.52,18.46
7176,2025-11-25,3,36,Refrigerator,Grade C,0-30,31477.13,26675.53,20279.68,23.98
7177,2025-11-25,3,42,Washing Machine,Open Box,0-30,47518.43,40269.86,29724.77,26.19
7178,2025-11-25,4,17,TV,Grade B,90+,38755.44,32843.59,28373.82,13.61
7179,2025-11-25,4,36,Refrigerator,Grade C,61-90,30489.49,25838.55,20279.68,21.51
7180,2025-11-25,4,37,Washing Machine,Open Box,90+,14207.64,12040.37,10015.96,16.81
7181,2025-11-25,4,32,Refrigerator,Grade C,0-30,24131.36,20450.31,15292.82,25.22
7182,2025-11-25,4,10,AC,Open Box,90+,26322.74,22307.41,19637.62,11.97
7183,2025-11-25,4,42,Washing Machine,Open Box,61-90,46987.65,39820.05,29724.77,25.35
7184,2025-11-25,5,41,Washing Machine,Open Box,90+,23896.45,20251.22,16574.72,18.15
7185,2025-11-25,5,7,AC,Grade B,90+,30251.6,25636.95,22012.91,14.14
7186,2025-11-25,5,33,Refrigerator,Minor Cosmetic,0-30,32393.79,27452.37,19539.7,28.82
7187,2025-11-25,5,15,TV,Grade B,90+,12273.31,10401.11,8334.33,19.87
7188,2025-11-25,5,6,AC,Grade B,31-60,30418.24,25778.17,20477.52,20.56
7189,2025-11-25,5,23,TV,Minor Cosmetic,90+,16489.38,13974.05,11655.74,16.59
7190,2025-11-25,5,8,AC,Grade C,90+,32702.75,27714.2,22963.56,17.14
7191,2025-11-25,6,46,Washing Machine,Open Box,0-30,13690.05,11601.74,8500.42,26.73
7192,2025-11-25,6,42,Washing Machine,Open Box,90+,42498.39,36015.59,29724.77,17.47
7193,2025-11-25,6,16,TV,Minor Cosmetic,90+,22798.97,19321.16,15745.16,18.51
7194,2025-11-25,6,8,AC,Grade C,90+,30606.63,25937.82,22963.56,11.47
7195,2025-11-25,6,20,TV,Grade C,61-90,13383.02,11341.54,8784.66,22.54
7196,2025-11-25,6,28,Refrigerator,Open Box,0-30,73932.34,62654.52,47699.98,23.87
7197,2025-11-25,6,23,TV,Minor Cosmetic,90+,16328.44,13837.66,11655.74,15.77
7198,2025-11-26,1,11,AC,Grade B,90+,25740.91,21814.33,16433.46,24.67
7199,2025-11-26,1,28,Refrigerator,Open Box,31-60,80191.57,67958.96,47699.98,29.81
7200,2025-11-26,1,42,Washing Machine,Open Box,90+,45383.49,38460.58,29724.77,22.71
7201,2025-11-26,1,48,Washing Machine,Open Box,90+,22251.23,18856.98,13931.97,26.12
7202,2025-11-26,1,31,Refrigerator,Grade B,61-90,50192.62,42536.12,29370.58,30.95
7203,2025-11-26,1,15,TV,Grade B,61-90,12975.27,10995.99,8334.33,24.21
7204,2025-11-26,1,46,Washing Machine,Open Box,31-60,14448.09,12244.15,8500.42,30.58
7205,2025-11-26,1,48,Washing Machine,Open Box,90+,20036.88,16980.41,13931.97,17.95
7206,2025-11-26,1,45,Washing Machine,Grade C,31-60,26146.98,22158.45,16328.21,26.31
7207,2025-11-26,1,43,Washing Machine,Grade C,61-90,25750.3,21822.29,16193.54,25.79
7208,2025-11-26,1,5,AC,Minor Cosmetic,90+,45092.12,38213.66,28903.16,24.36
7209,2025-11-26,2,35,Refrigerator,Minor Cosmetic,0-30,13689.61,11601.36,8761.7,24.48
7210,2025-11-26,2,36,Refrigerator,Grade C,31-60,31336.4,26556.27,20279.68,23.64
7211,2025-11-26,2,11,AC,Grade B,0-30,25699.03,21778.84,16433.46,24.54
7212,2025-11-26,2,42,Washing Machine,Open Box,61-90,43129.06,36550.05,29724.77,18.67
7213,2025-11-26,2,18,TV,Grade C,31-60,33765.76,28615.05,22781.28,20.39
7214,2025-11-26,2,32,Refrigerator,Grade C,61-90,22912.46,19417.34,15292.82,21.24
7215,2025-11-26,2,40,Washing Machine,Grade C,0-30,15198.22,12879.85,9534.87,25.97
7216,2025-11-26,3,38,Washing Machine,Open Box,0-30,42889.61,36347.12,26147.92,28.06
7217,2025-11-26,3,48,Washing Machine,Open Box,0-30,23394.41,19825.77,13931.97,29.73
7218,2025-11-26,3,39,Washing Machine,Grade B,31-60,30889.11,26177.21,19250.61,26.46
7219,2025-11-26,3,26,Refrigerator,Open Box,61-90,45201.1,38306.02,29837.55,22.11
7220,2025-11-26,3,3,AC,Minor Cosmetic,0-30,28071.61,23789.5,17574.47,26.13
7221,2025-11-26,3,20,TV,Grade C,31-60,12944.45,10969.87,8784.66,19.92
7222,2025-11-26,4,28,Refrigerator,Open Box,90+,65475.96,55488.1,47699.98,14.04
7223,2025-11-26,4,39,Washing Machine,Grade B,31-60,30935.26,26216.32,19250.61,26.57
7224,2025-11-26,4,8,AC,Grade C,61-90,32655.65,27674.28,22963.56,17.02
7225,2025-11-26,4,48,Washing Machine,Open Box,31-60,20498.25,17371.4,13931.97,19.8
7226,2025-11-26,4,25,Refrigerator,Minor Cosmetic,61-90,26106.01,22123.73,17574.75,20.56
7227,2025-11-26,4,4,AC,Grade C,0-30,20156.88,17082.1,12893.28,24.52
7228,2025-11-26,4,22,TV,Grade B,90+,40929.0,34685.6,30727.85,11.41
7229,2025-11-26,4,46,Washing Machine,Open Box,31-60,12898.96,10931.32,8500.42,22.24
7230,2025-11-26,5,41,Washing Machine,Open Box,0-30,27274.52,23114.0,16574.72,28.29
7231,2025-11-26,5,42,Washing Machine,Open Box,90+,42576.71,36081.96,29724.77,17.62
7232,2025-11-26,5,41,Washing Machine,Open Box,31-60,24548.51,20803.82,16574.72,20.33
7233,2025-11-26,5,36,Refrigerator,Grade C,61-90,29339.65,24864.11,20279.68,18.44
7234,2025-11-26,5,16,TV,Minor Cosmetic,31-60,23292.44,19739.36,15745.16,20.23
7235,2025-11-26,5,12,AC,Open Box,0-30,43845.8,37157.46,26094.64,29.77
7236,2025-11-26,5,21,TV,Grade B,90+,27260.58,23102.19,20322.84,12.03
7237,2025-11-26,5,35,Refrigerator,Minor Cosmetic,61-90,12461.45,10560.55,8761.7,17.03
7238,2025-11-26,5,13,TV,Minor Cosmetic,90+,38097.08,32285.66,28384.81,12.08
7239,2025-11-26,5,23,TV,Minor Cosmetic,0-30,18233.26,15451.92,11655.74,24.57
7240,2025-11-26,5,34,Refrigerator,Minor Cosmetic,31-60,50390.06,42703.44,33383.53,21.82
7241,2025-11-26,5,32,Refrigerator,Grade C,31-60,24094.69,20419.23,15292.82,25.11
7242,2025-11-26,6,26,Refrigerator,Open Box,0-30,49852.19,42247.62,29837.55,29.37
7243,2025-11-26,6,42,Washing Machine,Open Box,61-90,46158.12,39117.05,29724.77,24.01
7244,2025-11-26,6,34,Refrigerator,Minor Cosmetic,31-60,49045.07,41563.62,33383.53,19.68
7245,2025-11-26,6,15,TV,Grade B,90+,12088.67,10244.64,8334.33,18.65
7246,2025-11-26,6,21,TV,Grade B,31-60,32828.51,27820.77,20322.84,26.95
7247,2025-11-26,6,35,Refrigerator,Minor Cosmetic,31-60,14301.64,12120.04,8761.7,27.71
7248,2025-11-27,1,28,Refrigerator,Open Box,61-90,74400.01,63050.86,47699.98,24.35
7249,2025-11-27,1,9,AC,Minor Cosmetic,61-90,35384.34,29986.73,22982.42,23.36
7250,2025-11-27,1,23,TV,Minor Cosmetic,31-60,19249.58,16313.2,11655.74,28.55
7251,2025-11-27,1,28,Refrigerator,Open Box,90+,74201.98,62883.03,47699.98,24.14
7252,2025-11-27,1,38,Washing Machine,Open Box,61-90,41750.22,35381.55,26147.92,26.1
7253,2025-11-27,1,18,TV,Grade C,61-90,36482.07,30917.01,22781.28,26.31
7254,2025-11-27,1,43,Washing Machine,Grade C,61-90,27624.53,23410.62,16193.54,30.83
7255,2025-11-27,1,24,TV,Minor Cosmetic,61-90,57623.14,48833.17,35807.85,26.67
7256,2025-11-27,1,20,TV,Grade C,31-60,14150.71,11992.13,8784.66,26.75
7257,2025-11-27,2,41,Washing Machine,Open Box,90+,22965.73,19462.49,16574.72,14.84
7258,2025-11-27,2,2,AC,Open Box,0-30,56022.25,47476.48,34287.99,27.78
7259,2025-11-27,2,28,Refrigerator,Open Box,31-60,70958.43,60134.26,47699.98,20.68
7260,2025-11-27,2,41,Washing Machine,Open Box,0-30,26733.13,22655.2,16574.72,26.84
7261,2025-11-27,2,47,Washing Machine,Minor Cosmetic,31-60,38282.74,32443.0,23813.82,26.6
7262,2025-11-27,2,47,Washing Machine,Minor Cosmetic,90+,34693.42,29401.2,23813.82,19.0
7263,2025-11-27,2,18,TV,Grade C,61-90,34978.59,29642.87,22781.28,23.15
7264,2025-11-27,3,25,Refrigerator,Minor Cosmetic,0-30,28320.3,24000.25,17574.75,26.77
7265,2025-11-27,3,48,Washing Machine,Open Box,61-90,21381.34,18119.78,13931.97,23.11
7266,2025-11-27,3,47,Washing Machine,Minor Cosmetic,61-90,37053.32,31401.12,23813.82,24.16
7267,2025-11-27,3,41,Washing Machine,Open Box,0-30,26956.71,22844.67,16574.72,27.45
7268,2025-11-27,4,13,TV,Minor Cosmetic,0-30,43369.25,36753.6,28384.81,22.77
7269,2025-11-27,4,16,TV,Minor Cosmetic,61-90,23195.74,19657.41,15745.16,19.9
7270,2025-11-27,4,44,Washing Machine,Open Box,0-30,37338.23,31642.57,22655.21,28.4
7271,2025-11-27,4,8,AC,Grade C,61-90,33059.89,28016.86,22963.56,18.04
7272,2025-11-27,4,15,TV,Grade B,31-60,12270.81,10398.99,8334.33,19.85
7273,2025-11-27,4,16,TV,Minor Cosmetic,61-90,24914.56,21114.03,15745.16,25.43
7274,2025-11-27,4,34,Refrigerator,Minor Cosmetic,31-60,50150.08,42500.07,33383.53,21.45
7275,2025-11-27,4,22,TV,Grade B,61-90,43728.02,37057.64,30727.85,17.08
7276,2025-11-27,4,45,Washing Machine,Grade C,31-60,24888.12,21091.63,16328.21,22.58
7277,2025-11-27,4,25,Refrigerator,Minor Cosmetic,61-90,27004.1,22884.83,17574.75,23.2
7278,2025-11-27,4,47,Washing Machine,Minor Cosmetic,0-30,39526.87,33497.35,23813.82,28.91
7279,2025-11-27,5,37,Washing Machine,Open Box,90+,13608.59,11532.71,10015.96,13.15
7280,2025-11-27,5,35,Refrigerator,Minor Cosmetic,0-30,13660.17,11576.41,8761.7,24.31
7281,2025-11-27,5,46,Washing Machine,Open Box,90+,12081.74,10238.76,8500.42,16.98
7282,2025-11-27,5,29,Refrigerator,Minor Cosmetic,31-60,68625.84,58157.49,44000.26,24.34
7283,2025-11-27,5,14,TV,Grade B,90+,41212.73,34926.04,29414.34,15.78
7284,2025-11-27,5,2,AC,Open Box,31-60,51007.4,43226.61,34287.99,20.68
7285,2025-11-27,5,37,Washing Machine,Open Box,31-60,15207.37,12887.6,10015.96,22.28
7286,2025-11-27,5,48,Washing Machine,Open Box,31-60,22581.65,19136.99,13931.97,27.2
7287,2025-11-27,5,38,Washing Machine,Open Box,0-30,40124.48,34003.8,26147.92,23.1
7288,2025-11-27,6,33,Refrigerator,Minor Cosmetic,61-90,28672.23,24298.5,19539.7,19.58
7289,2025-11-27,6,6,AC,Grade B,61-90,31768.98,26922.86,20477.52,23.94
7290,2025-11-27,6,17,TV,Grade B,90+,39340.15,33339.11,28373.82,14.89
7291,2025-11-27,6,7,AC,Grade B,31-60,35701.0,30255.08,22012.91,27.24
7292,2025-11-27,6,9,AC,Minor Cosmetic,0-30,34917.0,29590.68,22982.42,22.33
7293,2025-11-27,6,43,Washing Machine,Grade C,31-60,25971.88,22010.07,16193.54,26.43
7294,2025-11-27,6,7,AC,Grade B,0-30,36000.45,30508.85,22012.91,27.85
7295,2025-11-27,6,42,Washing Machine,Open Box,0-30,48164.27,40817.18,29724.77,27.18
7296,2025-11-28,1,18,TV,Grade C,0-30,39765.46,33699.54,22781.28,32.4
7297,2025-11-28,1,17,TV,Grade B,0-30,50840.68,43085.32,28373.82,34.15
7298,2025-11-28,1,46,Washing Machine,Open Box,0-30,13972.5,11841.1,8500.42,28.21
7299,2025-11-28,1,28,Refrigerator,Open Box,61-90,73475.49,62267.37,47699.98,23.39
7300,2025-11-28,1,39,Washing Machine,Grade B,0-30,33545.46,28428.36,19250.61,32.28
7301,2025-11-28,1,25,Refrigerator,Minor Cosmetic,61-90,27556.93,23353.33,17574.75,24.74
7302,2025-11-28,1,38,Washing Machine,Open Box,90+,39082.32,33120.61,26147.92,21.05
7303,2025-11-28,1,30,Refrigerator,Grade C,61-90,15581.06,13204.29,9763.61,26.06
7304,2025-11-28,1,46,Washing Machine,Open Box,61-90,13986.46,11852.93,8500.42,28.28
7305,2025-11-28,1,19,TV,Grade C,31-60,25172.53,21332.65,15815.55,25.86
7306,2025-11-28,1,28,Refrigerator,Open Box,61-90,76641.46,64950.39,47699.98,26.56
7307,2025-11-28,1,38,Washing Machine,Open Box,31-60,42977.6,36421.69,26147.92,28.21
7308,2025-11-28,2,44,Washing Machine,Open Box,90+,31102.4,26357.97,22655.21,14.05
7309,2025-11-28,2,26,Refrigerator,Open Box,90+,40867.98,34633.88,29837.55,13.85
7310,2025-11-28,2,38,Washing Machine,Open Box,0-30,39735.8,33674.4,26147.92,22.35
7311,2025-11-28,2,10,AC,Open Box,61-90,30984.93,26258.42,19637.62,25.21
7312,2025-11-28,2,37,Washing Machine,Open Box,31-60,16239.68,13762.44,10015.96,27.22
7313,2025-11-28,2,2,AC,Open Box,0-30,52541.71,44526.88,34287.99,22.99
7314,2025-11-28,2,12,AC,Open Box,61-90,37573.35,31841.82,26094.64,18.05
7315,2025-11-28,2,33,Refrigerator,Minor Cosmetic,31-60,29734.11,25198.4,19539.7,22.46
7316,2025-11-28,2,32,Refrigerator,Grade C,0-30,23827.87,20193.11,15292.82,24.27
7317,2025-11-28,2,7,AC,Grade B,31-60,33677.75,28540.47,22012.91,22.87
7318,2025-11-28,2,1,AC,Minor Cosmetic,90+,39567.32,33531.63,29209.48,12.89
7319,2025-11-28,3,6,AC,Grade B,61-90,31085.76,26343.86,20477.52,22.27
7320,2025-11-28,3,48,Washing Machine,Open Box,61-90,20675.91,17521.96,13931.97,20.49
7321,2025-11-28,3,22,TV,Grade B,90+,42695.79,36182.87,30727.85,15.08
7322,2025-11-28,3,21,TV,Grade B,90+,27448.27,23261.24,20322.84,12.63
7323,2025-11-28,3,34,Refrigerator,Minor Cosmetic,0-30,52933.59,44858.98,33383.53,25.58
